mountain_id,name,elev,prom,lat,lon,coord,is_volc,province,region,region_name,isl_grp,marker_size,source,data_quality_notes
amuyao_17.0118_121.1296,Mount Amuyao,2701.0,839.0,17.0117992,121.1295956,"17.0117992, 121.1295956",,Ifugao,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
amuyao_16.8667_121.4167,Mount Amuyao,386.0,839.0,16.866667,121.416667,"16.866667, 121.416667",,Ifugao,CAR,Cordillera Administrative Region  (CAR),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
amyan hill_9.8764_122.8405,Amyan Hill,221.0,,9.8763919,122.8404765,"9.8763919, 122.8404765",,Negros Occidental,NIR,Negros Island Region (NIR),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
anacuao_16.2539_121.8895,Mount Anacuao,1819.0,1364.0,16.253889,121.8894643,"16.253889, 121.8894643",,Aurora,Region III,Region III (Central Luzon),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
anan hills_10.3879_125.2314,Mount Anan Hills,255.0,,10.3878992,125.2314012,"10.3878992, 125.2314012",,Southern Leyte,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
ananaso_8.3833_125.1,Mount Ananaso,1857.0,,8.383333,125.1,"8.383333, 125.1",,Bukidnon,Region X,Region X  (Northern Mindanao),Mindanao,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
ananeto_16.3011_120.6914,Mount Ananeto,1621.0,364.0,16.301111,120.691389,"16.301111, 120.691389",,Benguet,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
anao_15.9667_121.1167,Mount Anao,382.0,,15.966667,121.116667,"15.966667, 121.116667",,Nueva Ecija,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
anapol_16.35_120.75,Mount Anapol,1110.0,,16.35,120.75,"16.35, 120.75",,Benguet,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
anas peak_10.0455_125.0165,Anas Peak,126.0,,10.0455377,125.0164946,"10.0455377, 125.0164946",,Southern Leyte,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
anato peak_11.0162_119.321,Anato Peak,310.0,,11.0161982,119.3209843,"11.0161982, 119.3209843",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
andok_16.6_120.8167,Mount Andok,1799.0,,16.6,120.816667,"16.6, 120.816667",,Benguet,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
andrew n. nelson hill_7.978_125.0247,Andrew N. Nelson Hill,700.0,,7.9780141,125.0247337,"7.9780141, 125.0247337",,Bukidnon,Region X,Region X  (Northern Mindanao),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
angas_8.55_124.3667,Mount Angas,103.0,440.0,8.55,124.366667,"8.55, 124.366667",,Misamis Oriental,Region X,Region X  (Northern Mindanao),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
anggas peak_7.125_125.7686,Anggas Peak,480.0,287.0,7.1250278,125.7686117,"7.1250278, 125.7686117",,Davao del Norte,Region XI,Region XI (Davao Region),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
angilut peak_8.5_125.4,Angilut Peak,513.0,,8.5,125.4,"8.5, 125.4",,Agusan del Sur,Region XIII,Region XIII (Caraga),Mindanao,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
aningalan_10.8833_122.1833,Mount Aningalan,753.0,,10.883333,122.183333,"10.883333, 122.183333",,Antique,Region VI,Region VI  (Western Visayas),Visayas,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
anirong hill_7.8167_124.7833,Anirong Hill,788.0,,7.816667,124.783333,"7.816667, 124.783333",,Bukidnon,Region X,Region X  (Northern Mindanao),Mindanao,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
anislayon_10.3167_124.8833,Mount Anislayon,108.0,,10.316667,124.883333,"10.316667, 124.883333",,Leyte,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
anito_11.4301_122.9831,Mount Anito,481.0,,11.4300639,122.983058,"11.4300639, 122.983058",,Capiz,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
anopus_14.9828_120.3646,Mount Anopus,790.0,,14.9828294,120.3645814,"14.9828294, 120.3645814",,Zambales,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
anoy_11.0796_122.229,Mount Anoy,1069.0,455.0,11.0796184,122.2290441,"11.0796184, 122.2290441",,Antique,Region VI,Region VI  (Western Visayas),Visayas,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
antimolan_13.7433_120.2511,Mount Antimolan,293.0,,13.743333,120.251111,"13.743333, 120.251111",,Occidental Mindoro,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
anulsan_14.8281_121.303,Mount Anulsan,1120.0,,14.8281485,121.3030377,"14.8281485, 121.3030377",,Rizal,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
anunas_15.75_121.1167,Mount Anunas,204.0,,15.75,121.116667,"15.75, 121.116667",,Nueva Ecija,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
apao rolling hills_17.7172_120.8308,Mount Apao Rolling Hills,591.0,,17.7172295,120.8308018,"17.7172295, 120.8308018",,Abra,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
apatani_16.3_120.9833,Mount Apatani,740.0,,16.3,120.983333,"16.3, 120.983333",,Nueva Vizcaya,Region II,Region II (Cagayan Valley),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
apayang_14.1051_120.7542,Mount Apayang,652.0,,14.1050902,120.7541648,"14.1050902, 120.7541648",,Batangas,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
apiton_11.1833_123.1167,Mount Apiton,432.0,415.0,11.183333,123.116667,"11.183333, 123.116667",,Iloilo,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
apni_16.4_120.4833,Mount Apni,865.0,,16.4,120.483333,"16.4, 120.483333",,La Union,Region I,Region I  (Ilocos Region),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
apo hill_8.0875_124.2067,Apo Hill,547.0,,8.0875,124.206667,"8.0875, 124.206667",,Lanao del Norte,Region X,Region X  (Northern Mindanao),Mindanao,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
apo mountain_11.1931_122.7694,Mount Apo Mountain,286.0,,11.193056,122.769444,"11.193056, 122.769444",,Iloilo,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
apolang_8.1168_124.9821,Mount Apolang,2160.0,339.0,8.1167775,124.9820654,"8.1167775, 124.9820654",,Bukidnon,Region X,Region X  (Northern Mindanao),Mindanao,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
apoy_11.5333_125.35,Mount Apoy,329.0,,11.533333,125.35,"11.533333, 125.35",,Eastern Samar,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
apulagan_18.2879_122.3003,Mount Apulagan,461.0,120.0,18.287866,122.3003496,"18.287866, 122.3003496",,Cagayan,Region II,Region II (Cagayan Valley),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
apuli mountain_10.7526_124.5101,Mount Apuli Mountain,150.0,,10.7525857,124.510069,"10.7525857, 124.510069",,Cebu,Region VII,Region VII  (Central Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
aragatan_8.7667_125.05,Mount Aragatan,674.0,,8.766667,125.05,"8.766667, 125.05",,Misamis Oriental,Region X,Region X  (Northern Mindanao),Mindanao,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
ariba_15.9833_119.9833,Mount Ariba,253.0,,15.983333,119.983333,"15.983333, 119.983333",,Pangasinan,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
arka_14.6782_121.282,Mount Arka,700.0,,14.6782486,121.2819835,"14.6782486, 121.2819835",,Rizal,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
arwas hill_16.1_119.8,Arwas Hill,102.0,,16.1,119.8,"16.1, 119.8",,Pangasinan,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
asan_14.9667_121.15,Mount Asan,340.0,,14.966667,121.15,"14.966667, 121.15",,Bulacan,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
asgad_11.4233_125.2097,Mount Asgad,475.0,143.0,11.423333,125.209722,"11.423333, 125.209722",,Samar,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
asi_18.1667_121.1667,Mount Asi,1224.0,454.0,18.166667,121.166667,"18.166667, 121.166667",,Apayao,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
asog_13.4583_123.4508,Mount Asog,1125.0,,13.458342,123.4508344,"13.458342, 123.4508344",,Camarines Sur,Region V,Region V  (Bicol Region),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
atade_16.7742_121.0814,Mount Atade,1006.0,,16.7741536,121.0813587,"16.7741536, 121.0813587",,Ifugao,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
atimbia_14.1492_121.3657,Mount Atimbia,650.0,453.0,14.1492186,121.3656882,"14.1492186, 121.3656882",,Laguna,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
atok_16.5667_120.6833,Mount Atok,1752.0,,16.566667,120.683333,"16.566667, 120.683333",,Benguet,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
awa_16.4477_120.8929,Mount Awa,2150.0,34.0,16.4477054,120.892878,"16.4477054, 120.892878",,Nueva Vizcaya,Region II,Region II (Cagayan Valley),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
awak_6.0444_121.0344,Mount Awak,254.0,,6.044444,121.034444,"6.044444, 121.034444",,Sulu,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
awapanniki_16.45_120.9333,Mount Awapanniki,1993.0,470.0,16.45,120.933333,"16.45, 120.933333",,Nueva Vizcaya,Region II,Region II (Cagayan Valley),Luzon,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
ayaas_14.7511_121.2078,Mount Ayaas,590.0,,14.7511173,121.2077555,"14.7511173, 121.2077555",,Rizal,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
baba-an hill_8.2118_123.4172,Baba-an Hill,295.0,,8.2118,123.4172,"8.2118, 123.4172",,Zamboanga del Sur,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
babag_10.3644_123.8547,Mount Babag,720.0,,10.3643547,123.8546724,"10.3643547, 123.8546724",,Cebu,Region VII,Region VII  (Central Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
babayon point hill_13.2076_124.061,Babayon Point Hill,40.0,,13.2075528,124.0610423,"13.2075528, 124.0610423",,Unassigned,Unassigned,Unassigned,Unassigned,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
baboy_13.65_124.1,Mount Baboy,809.0,720.0,13.65,124.1,"13.65, 124.1",,Catanduanes,Region V,Region V  (Bicol Region),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
babuy_13.8024_120.9327,Mount Babuy,375.0,,13.8023622,120.9327386,"13.8023622, 120.9327386",,Batangas,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
babuy peak_13.3848_120.7946,Babuy Peak,1449.0,387.0,13.3847926,120.7946218,"13.3847926, 120.7946218",,Occidental Mindoro,MIMAROPA,MIMAROPA Region,Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
baby apo_6.9811_125.2802,Mount Baby Apo,2490.0,,6.9810662,125.280152,"6.9810662, 125.280152",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bacacao_11.0161_119.4594,Mount Bacacao,519.0,,11.016111,119.459444,"11.016111, 119.459444",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bacan_11.1943_122.3921,Mount Bacan,482.0,109.0,11.1943377,122.3920892,"11.1943377, 122.3920892",,Capiz,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
bacao hill_17.3167_120.45,Bacao Hill,186.0,,17.316667,120.45,"17.316667, 120.45",,Ilocos Sur,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bacayawan hill_7.5267_123.3786,Bacayawan Hill,128.0,,7.526667,123.378611,"7.526667, 123.378611",,Zamboanga del Sur,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
back cap_9.3_118.0833,Mount Back Cap,47.0,,9.3,118.083333,"9.3, 118.083333",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
baclasan_8.213_125.0969,Mount Baclasan,1076.0,,8.2129764,125.0969423,"8.2129764, 125.0969423",,Bukidnon,Region X,Region X  (Northern Mindanao),Mindanao,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
baclayon hill_6.5868_125.3797,Baclayon Hill,170.0,,6.5867602,125.3797027,"6.5867602, 125.3797027",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
baco_12.8064_121.1429,Mount Baco,2488.0,1688.0,12.8064202,121.1428777,"12.8064202, 121.1428777",,Occidental Mindoro,MIMAROPA,MIMAROPA Region,Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
