mountain_id,name,name_original,name_clean,alt_names,elev_final_m,elev_final_source,marker_size,expected_marker_size,marker_size_check,elev,prom,peakvisor_elev_m,peakvisor_prom_m,peakvisor_elev_source_unit,peakvisor_prom_source_unit,peakvisor_elev_difference_m,peakvisor_elev_validation_flag,repo_name,repo_elev,repo_prom,repo_coord,repo_is_volc,repo_prov,repo_region,repo_isl_grp,repo_alt_names,repo_marker_size,repo_source_file,repo_match_status,repo_elev_difference,repo_elev_validation_flag,prom_enriched,prom_enrichment_source,is_volc_enriched,is_volc_enrichment_source,coord,lat,lon,coord_source,lat_quickmap,lon_quickmap,peakvisor_lat,peakvisor_lon,prov,prov_psgc_code,region,region_name,region_code,isl_grp,prov_gis_original,region_gis_original,admin_note,is_volc,has_volcano_info,volcano_sentence,has_trail_info,trail_sentence,peakvisor_location_text,peakvisor_about_text,source,source_file,data_quality_notes,quickmap_match,quickmap_distance_km,quickmap_validation_note,quickmap_status,quickmap_confidence,priority_group,detail_scrape_status,url_source,detail_url,detail_url_peakvisor,osm_id,osm_type,osm_tags,geometry,index_right,peak_key,elev_raw,source.1,name_quickmap,elev_quickmap,peakvisor_name,best_group_elev,elev_filled_from_same_mountain,elev_after_same_mountain_fill,elev_after_external_fill,elev_external_source,elev_external_note,prom_final_m,is_volc_final,prom_final_source,is_volc_final_source,duplicate_donor_score,quickmap_score_attr,peakvisor_score_attr,repo_score_attr,attr_donor_score,dedup_original_index,dedup_row_score,dedup_group_id,dedup_action
sharp peak_7.4361_122.2542,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.436111, 122.254167",7.436111,122.254167,OpenStreetMap,12.7815,124.0642,,,Zamboanga del Sur,907300000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Zamboanga del Sur,Zamboanga Peninsula (Region IX),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-zamboangapeninsularegionix.0.01.json,,True,626.5115550829026,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021297,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377864', 'is_in:state': 'Zamboanga del Sur', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (122.254167 7.436111),5.0,sharp peak | zamboanga del sur | region ix,,OpenStreetMap,Sharp Peak,1047.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2221,94.6,dedup_00062,drop_duplicate
sharp peak_7.4361_122.2542,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.436111, 122.254167",7.436111,122.254167,OpenStreetMap,13.6221,124.1331,,,Zamboanga del Sur,907300000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Zamboanga del Sur,Zamboanga Peninsula (Region IX),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-zamboangapeninsularegionix.0.01.json,,True,717.8344561553341,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021297,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377864', 'is_in:state': 'Zamboanga del Sur', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (122.254167 7.436111),5.0,sharp peak | zamboanga del sur | region ix,,OpenStreetMap,Sharp Peak,585.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2223,94.6,dedup_00062,drop_duplicate
sharp peak_7.4361_122.2542,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.436111, 122.254167",7.436111,122.254167,OpenStreetMap,11.18333,125.23333,,,Zamboanga del Sur,907300000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Zamboanga del Sur,Zamboanga Peninsula (Region IX),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-zamboangapeninsularegionix.0.01.json,,True,529.5659149425668,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021297,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377864', 'is_in:state': 'Zamboanga del Sur', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (122.254167 7.436111),5.0,sharp peak | zamboanga del sur | region ix,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2224,94.5,dedup_00062,drop_duplicate
sharp peak_7.4361_122.2542,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.436111, 122.254167",7.436111,122.254167,OpenStreetMap,10.06667,119.13333,,,Zamboanga del Sur,907300000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Zamboanga del Sur,Zamboanga Peninsula (Region IX),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-zamboangapeninsularegionix.0.01.json,,True,450.7464168965116,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021297,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377864', 'is_in:state': 'Zamboanga del Sur', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (122.254167 7.436111),5.0,sharp peak | zamboanga del sur | region ix,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2226,94.5,dedup_00062,drop_duplicate
sharp peak_7.4361_122.2542,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.436111, 122.254167",7.436111,122.254167,OpenStreetMap,10.16667,124.85,,,Zamboanga del Sur,907300000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Zamboanga del Sur,Zamboanga Peninsula (Region IX),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-zamboangapeninsularegionix.0.01.json,,True,416.5757559153318,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021297,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377864', 'is_in:state': 'Zamboanga del Sur', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (122.254167 7.436111),5.0,sharp peak | zamboanga del sur | region ix,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2225,94.5,dedup_00062,drop_duplicate
sharp peak_7.4361_122.2542,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.436111, 122.254167",7.436111,122.254167,OpenStreetMap,9.1949,122.9685,,,Zamboanga del Sur,907300000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Zamboanga del Sur,Zamboanga Peninsula (Region IX),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-zamboangapeninsularegionix.0.01.json,,True,210.76926072369756,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021297,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377864', 'is_in:state': 'Zamboanga del Sur', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (122.254167 7.436111),5.0,sharp peak | zamboanga del sur | region ix,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2227,94.5,dedup_00062,drop_duplicate
sharp peak_7.4361_122.2542,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.436111, 122.254167",7.436111,122.254167,OpenStreetMap,7.48333,124.18333,,,Zamboanga del Sur,907300000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Zamboanga del Sur,Zamboanga Peninsula (Region IX),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-zamboangapeninsularegionix.0.01.json,,True,212.762199914119,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021297,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377864', 'is_in:state': 'Zamboanga del Sur', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (122.254167 7.436111),5.0,sharp peak | zamboanga del sur | region ix,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2228,94.5,dedup_00062,drop_duplicate
sharp peak_7.4361_122.2542,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.436111, 122.254167",7.436111,122.254167,OpenStreetMap,5.96667,125.51667,,,Zamboanga del Sur,907300000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Zamboanga del Sur,Zamboanga Peninsula (Region IX),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-zamboangapeninsularegionix.0.01.json,,True,395.60396883362034,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021297,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377864', 'is_in:state': 'Zamboanga del Sur', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (122.254167 7.436111),5.0,sharp peak | zamboanga del sur | region ix,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2230,94.5,dedup_00062,drop_duplicate
sharp peak_7.4361_122.2542,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.436111, 122.254167",7.436111,122.254167,OpenStreetMap,5.81667,125.5,,,Zamboanga del Sur,907300000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Zamboanga del Sur,Zamboanga Peninsula (Region IX),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-zamboangapeninsularegionix.0.01.json,,True,401.180674298756,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021297,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377864', 'is_in:state': 'Zamboanga del Sur', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (122.254167 7.436111),5.0,sharp peak | zamboanga del sur | region ix,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2231,94.5,dedup_00062,drop_duplicate
sibulan_5.7639_125.4939,Mount Sibulan,Mount Sibulan,sibulan,[],1292.0,peakvisor_missing_elev_enrichment,medium,medium,correct,,,,,,,,,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,"5.763889, 125.493889",5.763889,125.493889,OpenStreetMap,6.91889,125.40556,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,128.80068242649284,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332020780,node,"{'name': 'Mount Sibulan', 'natural': 'peak', 'source': 'GNS'}",POINT (125.493889 5.763889),41.0,mount sibulan | davao del sur | region xi,,OpenStreetMap,Mount Sibulan,1292.0,,,False,,,missing,no safe elevation source,,,missing,missing,0,1,0,0,10,2238,145.5,dedup_00063,drop_duplicate
sicapoo_18.0126_120.9381,Mount Sicapoo,Mount Sicapoo,sicapoo,[],2361.0,original_elev,large,large,correct,2361.0,,2361.0,1585.0,m_from_title,m_from_about,0.0,close_match,Mount Sicapoo,2361.0,1585.0,18°0′47″N 120°56′19″E,0.0,['Ilocos Norte'],['Region I'],Luzon,[],large,ilocos_norte.geojson,matched_repo_geojson,0.0,close_match,1585.0,repo_geojson,0.0,repo_geojson,"18.0126395, 120.9381465",18.0126395,120.9381465,OpenStreetMap,18.01499,120.93758,18.013067,120.938739,Apayao,1408100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Apayao,Cordillera Administrative Region (CAR),,,False,,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 1 585 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,Philippines Ilocos Norte,Mount Sicapoo (2 361m/7 746ft a.s.l.) is a mountain in Philippines . The prominence is 1 585m/5 200ft. There's a demading hiking trail (T3) called Sicapoo Summit Trail leading to the summit. Mount Sicapoo is one of the 7 peaks along the Sicapoo Trail.,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,True,0.2681407880389654,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,large,scraped_with_keywords,slug_guess,,https://peakvisor.com/peak/mount-sicapoo.html,332018975,node,"{'ele': '2361', 'gns:dsg': 'MT', 'gns:uni': '-3378148', 'is_in:state': 'Kalinga-Apayao', 'name': 'Mount Sicapoo', 'natural': 'peak', 'source': 'GNS'}",POINT (120.9381465 18.0126395),8.0,mount sicapoo | apayao | car,2361,OpenStreetMap,Mount Sicapoo,2361.0,,,False,2361.0,2361.0,already_filled_or_original,kept existing elevation,1585.0,,existing_row_value,missing,0,3,3,3,54,2247,277.1,dedup_00064,drop_duplicate
silangan_6.2923_125.6208,Mount Silangan,Mount Silangan,silangan,[],520.0,original_elev,medium,medium,correct,520.0,,,,,,,,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,"6.2922879, 125.6207568",6.2922879,125.6207568,OpenStreetMap,5.93333,120.98333,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,514.275196411161,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021314,node,"{'ele': '520', 'name': 'Mount Silangan', 'natural': 'peak', 'source:name': 'GNS'}",POINT (125.6207568 6.2922879),41.0,mount silangan | davao del sur | region xi,520,OpenStreetMap,Mount Silangan,,,,False,520.0,520.0,already_filled_or_original,kept existing elevation,,,missing,missing,0,1,0,0,10,2254,145.8,dedup_00065,drop_duplicate
silangan_5.9333_120.9833,Mount Silangan,Mount Silangan,silangan,[],382.0,peakvisor_missing_elev_enrichment,small,small,correct,,,,,,,,,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,"5.933333, 120.983333",5.933333,120.983333,OpenStreetMap,6.29333,125.61861,,,Sulu,906600000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Sulu,Autonomous Region of Muslim Mindanao (ARMM),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-autonomousregionofmuslimmindanaoarmm.0.01.json,,True,514.0467089090452,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019252,node,"{'gns:dsg': 'MT', 'gns:uni': '-3378345', 'is_in:state': 'Sulu', 'name': 'Mount Silangan', 'natural': 'peak', 'source': 'GNS'}",POINT (120.983333 5.933333),32.0,mount silangan | sulu | region ix,,OpenStreetMap,Mount Silangan,574.0,,,False,,,missing,no safe elevation source,,,missing,missing,0,1,0,0,10,2255,145.5,dedup_00066,drop_duplicate
south tetas de santa_17.525_120.4635,Mount South Tetas de Santa,South Tetas de Santa,south tetas de santa,['South Tetas de Santa'],639.0,peakvisor_missing_elev_enrichment,medium,medium,correct,,,,,,,,,South Tetas de Santa,639.0,491.0,17°31′29″N 120°27′46″E,,['Ilocos Sur' 'Abra'],['CAR' 'Region I'],Luzon,[],medium,ilocos_sur.geojson,matched_repo_geojson,,no_original_elevation,491.0,repo_geojson,,missing,"17.5250031, 120.4635249",17.5250031,120.4635249,OpenStreetMap,,,,,Ilocos Sur,102900000.0,Region I,Region I  (Ilocos Region),100000000.0,Luzon,Ilocos Sur,Ilocos Region (Region I),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-ilocosregionregioni.0.01.json,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,332020983,node,"{'gns:dsg': 'MT', 'gns:uni': '-3379401', 'is_in:state': 'Ilocos Sur', 'name': 'South Tetas de Santa', 'natural': 'peak', 'source': 'GNS'}",POINT (120.4635249 17.5250031),1.0,mount south tetas de santa | ilocos sur | region i,,OpenStreetMap,,,,,False,,,missing,no safe elevation source,491.0,,existing_row_value,missing,0,0,0,1,3,2306,189.2,dedup_00067,drop_duplicate
thumb peak_9.7923_118.6034,Thumb Peak,Thumb Peak,thumb peak,[],1260.0,original_elev,medium,medium,correct,1260.0,,,,,,,,Thumb Peak,1269.0,1021.0,9°47′32″N 118°36′12″E,,['Palawan'],['Mimaropa'],Luzon,[],medium,palawan.geojson,matched_repo_geojson,9.0,close_match,1021.0,repo_geojson,,missing,"9.7922823, 118.6034062",9.7922823,118.6034062,OpenStreetMap,9.79194,118.60389,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,0.0652612345449828,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,332020494,node,"{'ele': '1260', 'name': 'Thumb Peak', 'natural': 'peak', 'source:name': 'GNS'}",POINT (118.6034062 9.7922823),26.0,thumb peak | palawan | mimaropa,1260,OpenStreetMap,Thumb Peak,1268.0,,,False,1260.0,1260.0,already_filled_or_original,kept existing elevation,1021.0,,existing_row_value,missing,0,3,0,3,39,2482,240.2,dedup_00068,drop_duplicate
thumb peak_17.5_122.1333,Thumb Peak,Thumb Peak,thumb peak,[],184.0,peakvisor_missing_elev_enrichment,small,small,correct,,,,,,,,,Thumb Peak,1269.0,1021.0,9°47′32″N 118°36′12″E,,['Palawan'],['Mimaropa'],Luzon,[],medium,palawan.geojson,matched_repo_geojson,,no_original_elevation,1021.0,repo_geojson,,missing,"17.5000001, 122.1333329",17.5000001,122.1333329,OpenStreetMap,9.79194,118.60389,,,Isabela,203100000.0,Region II,Region II (Cagayan Valley),200000000.0,Luzon,Isabela,Cagayan Valley (Region II),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cagayanvalleyregionii.0.01.json,,True,937.9785781552024,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332020054,node,"{'gns:dsg': 'MT', 'gns:uni': '-3383384', 'is_in:state': 'Isabela', 'name': 'Thumb Peak', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q31471672'}",POINT (122.1333329 17.5000001),20.0,thumb peak | isabela | region ii,,OpenStreetMap,Thumb Peak,1268.0,,,False,,,missing,no safe elevation source,1021.0,,existing_row_value,missing,0,1,0,1,13,2484,194.7,dedup_00069,drop_duplicate
tinayunga_11.8242_121.9929,Mount Tinayunga,Mount Tinayunga,tinayunga,[],915.0,original_elev,medium,medium,correct,915.0,,,,,,,,Mount Tinayunga,915.0,855.0,11°49′28″N 121°59′35″E,,['Aklan' 'Antique'],['Region VI'],Visayas,[],medium,antique.geojson,matched_repo_geojson,0.0,close_match,855.0,repo_geojson,,missing,"11.8241565, 121.992908",11.8241565,121.992908,OpenStreetMap,11.8239,121.9926,,,Antique,600600000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Antique,Western Visayas (Region VI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,True,0.0440131410431493,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,332021722,node,"{'ele': '915', 'gns:dsg': 'MT', 'gns:uni': '-3384087', 'is_in:state': 'Aklan', 'name': 'Mount Tinayunga', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q31804467'}",POINT (121.992908 11.8241565),63.0,mount tinayunga | antique | region vi,915,OpenStreetMap,Mount Tinayunga,915.0,,,False,915.0,915.0,already_filled_or_original,kept existing elevation,855.0,,existing_row_value,missing,0,3,0,3,39,2525,240.2,dedup_00070,drop_duplicate
